[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:42:37] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:43:10] - INFO: ############载入数据集############
[2024-12-19 18:43:16] - INFO: ############划分数据集############
[2024-12-19 18:43:16] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/train.de', '/mnt/workspace/translate/data/train.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/val.de', '/mnt/workspace/translate/data/val.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ### 正在将数据集 ['/mnt/workspace/translate/data/test_2016_flickr.de', '/mnt/workspace/translate/data/test_2016_flickr.en'] 转换成 Token ID 
[2024-12-19 18:43:18] - INFO: ############初始化模型############
[2024-12-19 18:45:02] - INFO: Epoch: 0, Batch[44/227], Train loss :8.726, Train acc: 0.06432748538011696
[2024-12-19 18:45:04] - INFO: Epoch: 0, Batch[45/227], Train loss :8.726, Train acc: 0.06522911051212937
[2024-12-19 18:45:06] - INFO: Epoch: 0, Batch[46/227], Train loss :8.718, Train acc: 0.06558265582655827
[2024-12-19 18:45:08] - INFO: Epoch: 0, Batch[47/227], Train loss :8.655, Train acc: 0.0753114382785957
[2024-12-19 18:45:11] - INFO: Epoch: 0, Batch[48/227], Train loss :8.653, Train acc: 0.07130730050933787
[2024-12-19 18:45:13] - INFO: Epoch: 0, Batch[49/227], Train loss :8.603, Train acc: 0.07088744588744589
[2024-12-19 18:45:15] - INFO: Epoch: 0, Batch[50/227], Train loss :8.618, Train acc: 0.07865786578657866
[2024-12-19 18:45:17] - INFO: Epoch: 0, Batch[51/227], Train loss :8.621, Train acc: 0.06995661605206074
[2024-12-19 18:45:19] - INFO: Epoch: 0, Batch[52/227], Train loss :8.567, Train acc: 0.08083014746040415
[2024-12-19 18:45:22] - INFO: Epoch: 0, Batch[53/227], Train loss :8.589, Train acc: 0.07059477487493052
[2024-12-19 18:45:25] - INFO: Epoch: 0, Batch[54/227], Train loss :8.580, Train acc: 0.07658643326039387
[2024-12-19 18:45:27] - INFO: Epoch: 0, Batch[55/227], Train loss :8.582, Train acc: 0.07091808686091258
[2024-12-19 18:45:29] - INFO: Epoch: 0, Batch[56/227], Train loss :8.529, Train acc: 0.07575757575757576
[2024-12-19 18:45:32] - INFO: Epoch: 0, Batch[57/227], Train loss :8.487, Train acc: 0.08166761850371217
[2024-12-19 18:45:34] - INFO: Epoch: 0, Batch[58/227], Train loss :8.513, Train acc: 0.07369553523399677
[2024-12-19 18:45:38] - INFO: Epoch: 0, Batch[59/227], Train loss :8.507, Train acc: 0.07210205213533001
[2024-12-19 18:45:40] - INFO: Epoch: 0, Batch[60/227], Train loss :8.491, Train acc: 0.0759493670886076
[2024-12-19 18:45:42] - INFO: Epoch: 0, Batch[61/227], Train loss :8.486, Train acc: 0.07119205298013245
[2024-12-19 18:45:44] - INFO: Epoch: 0, Batch[62/227], Train loss :8.475, Train acc: 0.06464305789769534
[2024-12-19 18:45:47] - INFO: Epoch: 0, Batch[63/227], Train loss :8.451, Train acc: 0.0654925701706109
[2024-12-19 18:45:49] - INFO: Epoch: 0, Batch[64/227], Train loss :8.445, Train acc: 0.0756634669678148
[2024-12-19 18:45:51] - INFO: Epoch: 0, Batch[65/227], Train loss :8.431, Train acc: 0.07174151150054764
[2024-12-19 18:45:54] - INFO: Epoch: 0, Batch[66/227], Train loss :8.402, Train acc: 0.08223684210526316
[2024-12-19 18:45:56] - INFO: Epoch: 0, Batch[67/227], Train loss :8.404, Train acc: 0.07340485601355166
[2024-12-19 18:45:59] - INFO: Epoch: 0, Batch[68/227], Train loss :8.401, Train acc: 0.0718918918918919
[2024-12-19 18:46:01] - INFO: Epoch: 0, Batch[69/227], Train loss :8.386, Train acc: 0.06926406926406926
[2024-12-19 18:46:03] - INFO: Epoch: 0, Batch[70/227], Train loss :8.342, Train acc: 0.07863915225878416
[2024-12-19 18:46:06] - INFO: Epoch: 0, Batch[71/227], Train loss :8.336, Train acc: 0.07445589919816724
[2024-12-19 18:46:08] - INFO: Epoch: 0, Batch[72/227], Train loss :8.344, Train acc: 0.0728476821192053
[2024-12-19 18:46:10] - INFO: Epoch: 0, Batch[73/227], Train loss :8.267, Train acc: 0.07882623705408516
[2024-12-19 18:46:12] - INFO: Epoch: 0, Batch[74/227], Train loss :8.300, Train acc: 0.07938257993384785
[2024-12-19 18:46:14] - INFO: Epoch: 0, Batch[75/227], Train loss :8.296, Train acc: 0.07495835646862854
[2024-12-19 18:46:16] - INFO: Epoch: 0, Batch[76/227], Train loss :8.289, Train acc: 0.0711318795430945
[2024-12-19 18:46:18] - INFO: Epoch: 0, Batch[77/227], Train loss :8.252, Train acc: 0.0755024443237371
[2024-12-19 18:46:21] - INFO: Epoch: 0, Batch[78/227], Train loss :8.239, Train acc: 0.08216970998925886
[2024-12-19 18:46:23] - INFO: Epoch: 0, Batch[79/227], Train loss :8.253, Train acc: 0.08295964125560538
[2024-12-19 18:46:25] - INFO: Epoch: 0, Batch[80/227], Train loss :8.190, Train acc: 0.07869589657110736
[2024-12-19 18:46:27] - INFO: Epoch: 0, Batch[81/227], Train loss :8.179, Train acc: 0.08304891922639362
[2024-12-19 18:46:29] - INFO: Epoch: 0, Batch[82/227], Train loss :8.209, Train acc: 0.07479079497907949
[2024-12-19 18:46:31] - INFO: Epoch: 0, Batch[83/227], Train loss :8.177, Train acc: 0.08223872073101085
[2024-12-19 18:46:32] - INFO: Epoch: 0, Batch[84/227], Train loss :8.200, Train acc: 0.07766990291262135
[2024-12-19 18:46:35] - INFO: Epoch: 0, Batch[85/227], Train loss :8.201, Train acc: 0.07515337423312883
[2024-12-19 18:46:37] - INFO: Epoch: 0, Batch[86/227], Train loss :8.153, Train acc: 0.0818746470920384
[2024-12-19 18:46:39] - INFO: Epoch: 0, Batch[87/227], Train loss :8.175, Train acc: 0.06894679695982628
[2024-12-19 18:46:42] - INFO: Epoch: 0, Batch[88/227], Train loss :8.154, Train acc: 0.07588075880758807
[2024-12-19 18:46:44] - INFO: Epoch: 0, Batch[89/227], Train loss :8.103, Train acc: 0.07968574635241302
[2024-12-19 18:46:46] - INFO: Epoch: 0, Batch[90/227], Train loss :8.101, Train acc: 0.07268722466960352
[2024-12-19 18:46:48] - INFO: Epoch: 0, Batch[91/227], Train loss :8.110, Train acc: 0.08031674208144797
[2024-12-19 18:46:51] - INFO: Epoch: 0, Batch[92/227], Train loss :8.119, Train acc: 0.07488986784140969
[2024-12-19 18:46:53] - INFO: Epoch: 0, Batch[93/227], Train loss :8.074, Train acc: 0.0770482908301682
[2024-12-19 18:46:55] - INFO: Epoch: 0, Batch[94/227], Train loss :8.048, Train acc: 0.0824235807860262
[2024-12-19 18:46:57] - INFO: Epoch: 0, Batch[95/227], Train loss :8.040, Train acc: 0.07884288145207033
[2024-12-19 18:46:59] - INFO: Epoch: 0, Batch[96/227], Train loss :8.067, Train acc: 0.0726379027853632
[2024-12-19 18:47:01] - INFO: Epoch: 0, Batch[97/227], Train loss :8.027, Train acc: 0.07867036011080332
[2024-12-19 18:47:03] - INFO: Epoch: 0, Batch[98/227], Train loss :8.017, Train acc: 0.07926509186351706
[2024-12-19 18:47:05] - INFO: Epoch: 0, Batch[99/227], Train loss :7.990, Train acc: 0.07896221094190638
[2024-12-19 18:47:08] - INFO: Epoch: 0, Batch[100/227], Train loss :8.031, Train acc: 0.07461084272678475
[2024-12-19 18:47:09] - INFO: Epoch: 0, Batch[101/227], Train loss :7.952, Train acc: 0.07665706051873199
[2024-12-19 18:47:12] - INFO: Epoch: 0, Batch[102/227], Train loss :7.955, Train acc: 0.07980456026058631
[2024-12-19 18:47:13] - INFO: Epoch: 0, Batch[103/227], Train loss :7.928, Train acc: 0.07705677867902665
[2024-12-19 18:47:16] - INFO: Epoch: 0, Batch[104/227], Train loss :7.949, Train acc: 0.07722884724588303
[2024-12-19 18:47:18] - INFO: Epoch: 0, Batch[105/227], Train loss :7.931, Train acc: 0.08210180623973727
[2024-12-19 18:47:20] - INFO: Epoch: 0, Batch[106/227], Train loss :7.928, Train acc: 0.08120386144236229
[2024-12-19 18:47:23] - INFO: Epoch: 0, Batch[107/227], Train loss :7.965, Train acc: 0.06866485013623978
[2024-12-19 18:47:25] - INFO: Epoch: 0, Batch[108/227], Train loss :7.924, Train acc: 0.07557811618725324
[2024-12-19 18:47:26] - INFO: Epoch: 0, Batch[109/227], Train loss :7.904, Train acc: 0.06572237960339944
[2024-12-19 18:47:28] - INFO: Epoch: 0, Batch[110/227], Train loss :7.865, Train acc: 0.08364411294619073
[2024-12-19 18:47:31] - INFO: Epoch: 0, Batch[111/227], Train loss :7.861, Train acc: 0.07782101167315175
[2024-12-19 18:47:33] - INFO: Epoch: 0, Batch[112/227], Train loss :7.841, Train acc: 0.08146528157463094
[2024-12-19 18:47:35] - INFO: Epoch: 0, Batch[113/227], Train loss :7.836, Train acc: 0.07206703910614524
[2024-12-19 18:47:37] - INFO: Epoch: 0, Batch[114/227], Train loss :7.808, Train acc: 0.08468176914778856
[2024-12-19 18:47:40] - INFO: Epoch: 0, Batch[115/227], Train loss :7.819, Train acc: 0.07228260869565217
